Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
BrainGreyMatter   ,   1.9200e+9,   1.4623e+0,   4.9843e+1,   2.7467e-1,   2.1915e-2,   2.5867e-2,
BrainGreyMatter   ,   1.9300e+9,   1.4683e+0,   4.9824e+1,   2.7448e-1,   2.1805e-2,   2.5755e-2,
BrainGreyMatter   ,   1.9400e+9,   1.4744e+0,   4.9805e+1,   2.7430e-1,   2.1697e-2,   2.5644e-2,
BrainGreyMatter   ,   1.9500e+9,   1.4805e+0,   4.9786e+1,   2.7412e-1,   2.1591e-2,   2.5534e-2,
BrainGreyMatter   ,   1.9600e+9,   1.4866e+0,   4.9767e+1,   2.7395e-1,   2.1485e-2,   2.5424e-2,
BrainGreyMatter   ,   1.9700e+9,   1.4927e+0,   4.9748e+1,   2.7378e-1,   2.1380e-2,   2.5315e-2,
BrainGreyMatter   ,   1.9800e+9,   1.4988e+0,   4.9729e+1,   2.7362e-1,   2.1276e-2,   2.5206e-2,
BrainGreyMatter   ,   1.9900e+9,   1.5050e+0,   4.9711e+1,   2.7346e-1,   2.1173e-2,   2.5098e-2,
BrainGreyMatter   ,   2.0000e+9,   1.5111e+0,   4.9692e+1,   2.7331e-1,   2.1072e-2,   2.4991e-2,
BrainGreyMatter   ,   2.0100e+9,   1.5173e+0,   4.9674e+1,   2.7317e-1,   2.0971e-2,   2.4884e-2,
BrainGreyMatter   ,   2.0200e+9,   1.5235e+0,   4.9655e+1,   2.7303e-1,   2.0871e-2,   2.4778e-2,
BrainGreyMatter   ,   2.0300e+9,   1.5297e+0,   4.9637e+1,   2.7290e-1,   2.0772e-2,   2.4672e-2,
